subject,idna_subject,expiration_date,epoch
adtilt.com,adtilt.com,07-aug-2021,1628294400.0
adtng.com,adtng.com,20-jul-2021,1626739200.0
adtology.com,adtology.com,22-may-2021,1621641600.0
adtoma.com,adtoma.com,19-may-2021,1621382400.0
adtrace.org,adtrace.org,06-oct-2021,1633478400.0
adtrade.net,adtrade.net,15-sep-2021,1631664000.0
adtrak.net,adtrak.net,30-mar-2021,1617062400.0
adultadvertising.com,adultadvertising.com,10-aug-2021,1628553600.0
adv-adserver.com,adv-adserver.com,17-jun-2021,1623888000.0
advangelists.com,advangelists.com,24-nov-2021,1637712000.0
advariant.com,advariant.com,03-aug-2021,1627948800.0
adventory.com,adventory.com,22-oct-2021,1634860800.0
adverticum.com,adverticum.com,02-oct-2021,1633132800.0
adverticum.net,adverticum.net,02-oct-2021,1633132800.0
advertise.com,advertise.com,26-oct-2025,1761436800.0
advertiseireland.com,advertiseireland.com,31-mar-2021,1617148800.0
advertisementafterthought.com,advertisementafterthought.com,27-feb-2021,1614384000.0
advertisespace.com,advertisespace.com,01-oct-2021,1633046400.0
advertising.com,advertising.com,04-jan-2022,1641254400.0
advertisingbanners.com,advertisingbanners.com,16-apr-2021,1618531200.0
advertisingbox.com,advertisingbox.com,01-nov-2021,1635724800.0
advertisingtag.net,advertisingtag.net,06-jul-2021,1625529600.0
advertmarket.com,advertmarket.com,26-aug-2021,1629936000.0
advertserve.com,advertserve.com,11-feb-2023,1676073600.0
advertstream.com,advertstream.com,26-nov-2021,1637884800.0
advertwizard.com,advertwizard.com,19-oct-2021,1634601600.0
adverty.com,adverty.com,04-feb-2021,1612396800.0
adview.com,adview.com,10-sep-2023,1694304000.0
advisormedia.cz,advisormedia.cz,05-apr-2021,1617580800.0
adviva.net,adviva.net,15-aug-2021,1628985600.0
advnt.com,advnt.com,25-jul-2021,1627171200.0
adwebone.com,adwebone.com,03-oct-2021,1633219200.0
adwhirl.com,adwhirl.com,19-apr-2021,1618790400.0
adworldnetwork.com,adworldnetwork.com,14-jan-2021,1610582400.0
adxpose.com,adxpose.com,07-apr-2021,1617753600.0
adxvalue.com,adxvalue.com,15-feb-2021,1613347200.0
adyea.com,adyea.com,25-may-2021,1621900800.0
adyoulike.com,adyoulike.com,07-dec-2021,1638835200.0
adz2you.com,adz2you.com,10-jun-2021,1623283200.0
adzbazar.com,adzbazar.com,23-may-2021,1621728000.0
adzerk.net,adzerk.net,12-may-2024,1715472000.0
adzestocp.com,adzestocp.com,21-jan-2021,1611187200.0
adzones.com,adzones.com,16-sep-2021,1631750400.0
aerserv.com,aerserv.com,31-jan-2024,1706659200.0
af-ad.co.uk,af-ad.co.uk,17-jun-2022,1655424000.0
affbuzzads.com,affbuzzads.com,27-jan-2021,1611705600.0
affec.tv,affec.tv,01-dec-2021,1638316800.0
affili.net,affili.net,06-oct-2022,1665014400.0
affiliatefuel.com,affiliatefuel.com,15-feb-2021,1613347200.0
affiliatefuture.com,affiliatefuture.com,20-jul-2021,1626739200.0
affiliatetracking.com,affiliatetracking.com,10-apr-2022,1649548800.0
affiliatetracking.net,affiliatetracking.net,09-apr-2022,1649462400.0
affiliatewindow.com,affiliatewindow.com,06-may-2021,1620259200.0
affiliation-france.com,affiliation-france.com,20-aug-2021,1629417600.0
affrh2014.com,affrh2014.com,29-mar-2021,1616976000.0
affrh2022.com,affrh2022.com,15-apr-2021,1618444800.0
agkn.com,agkn.com,02-sep-2021,1630540800.0
agreeablestew.com,agreeablestew.com,30-nov-2021,1638230400.0
ah-ha.com,ah-ha.com,03-oct-2021,1633219200.0
ahalogy.com,ahalogy.com,29-jul-2021,1627516800.0
aheadday.com,aheadday.com,03-apr-2021,1617408000.0
airpush.com,airpush.com,18-sep-2022,1663459200.0
aistat.net,aistat.net,15-nov-2021,1636934400.0
ak0gsh40.com,ak0gsh40.com,24-feb-2021,1614124800.0
alclick.com,alclick.com,28-may-2021,1622160000.0
alenty.com,alenty.com,18-may-2022,1652832000.0
alexametrics.com,alexametrics.com,19-jun-2021,1624060800.0
algorix.co,algorix.co,17-jun-2021,1623888000.0
alipromo.com,alipromo.com,05-sep-2022,1662336000.0
all4spy.com,all4spy.com,04-aug-2021,1628035200.0
allosponsor.com,allosponsor.com,14-jan-2021,1610582400.0
alphonso.tv,alphonso.tv,02-oct-2021,1633132800.0
amazingcounters.com,amazingcounters.com,14-may-2021,1620950400.0
amazon-adsystem.com,amazon-adsystem.com,16-sep-2024,1726444800.0
ambiguousquilt.com,ambiguousquilt.com,30-nov-2021,1638230400.0
ambitiousagreement.com,ambitiousagreement.com,03-apr-2021,1617408000.0
americash.com,americash.com,08-mar-2021,1615161600.0
amung.us,amung.us,17-mar-2022,1647475200.0
anahtars.com,anahtars.com,14-jan-2021,1610582400.0
analyticin.online,analyticin.online,19-feb-2021,1613692800.0
aniview.com,aniview.com,20-nov-2024,1732060800.0
anrdoezrs.net,anrdoezrs.net,06-apr-2021,1617667200.0
anstrex.com,anstrex.com,22-apr-2021,1619049600.0
anxiousapples.com,anxiousapples.com,21-oct-2021,1634774400.0
apathetictheory.com,apathetictheory.com,17-aug-2021,1629158400.0
apolloprogram.io,apolloprogram.io,12-jul-2021,1626048000.0
appboycdn.com,appboycdn.com,29-apr-2021,1619654400.0
appsflyer.com,appsflyer.com,09-may-2024,1715212800.0
apsalar.com,apsalar.com,28-jan-2021,1611792000.0
apture.com,apture.com,04-may-2021,1620086400.0
aquaticowl.com,aquaticowl.com,17-aug-2021,1629158400.0
ar1nvz5.com,ar1nvz5.com,24-feb-2021,1614124800.0
aralego.com,aralego.com,14-jan-2021,1610582400.0
archswimming.com,archswimming.com,19-jun-2021,1624060800.0
are-ter.com,are-ter.com,11-may-2021,1620691200.0
area51-ts.com,area51-ts.com,05-oct-2021,1633392000.0
argyresthia.com,argyresthia.com,03-aug-2021,1627948800.0
aromamirror.com,aromamirror.com,19-jun-2021,1624060800.0
asewlfjqwlflkew.com,asewlfjqwlflkew.com,15-jan-2021,1610668800.0
assoc-amazon.com,assoc-amazon.com,16-jul-2024,1721088000.0
aswpapius.com,aswpapius.com,22-jan-2021,1611273600.0
aswpsdkus.com,aswpsdkus.com,22-jan-2021,1611273600.0
atdmt.com,atdmt.com,17-aug-2021,1629158400.0
attractiveafternoon.com,attractiveafternoon.com,25-oct-2021,1635120000.0
attribution.report,attribution.report,21-oct-2021,1634774400.0
attributiontracker.com,attributiontracker.com,13-oct-2021,1634083200.0
atwola.com,atwola.com,29-oct-2021,1635465600.0
auctionads.com,auctionads.com,27-oct-2022,1666828800.0
auctionads.net,auctionads.net,19-aug-2021,1629331200.0
audience.media,audience.media,24-sep-2021,1632441600.0
audience2media.com,audience2media.com,06-mar-2024,1709683200.0
audienceinsights.com,audienceinsights.com,20-jun-2021,1624147200.0
augur.io,augur.io,12-nov-2021,1636675200.0
automaticflock.com,automaticflock.com,13-dec-2021,1639353600.0
avazutracking.net,avazutracking.net,02-jul-2021,1625184000.0
avenuea.com,avenuea.com,17-dec-2021,1639699200.0
avocet.io,avocet.io,09-apr-2021,1617926400.0
awempire.com,awempire.com,01-dec-2021,1638316800.0
awin1.com,awin1.com,19-may-2021,1621382400.0
awzbijw.com,awzbijw.com,24-feb-2021,1614124800.0
axiomaticalley.com,axiomaticalley.com,21-oct-2021,1634774400.0
axonix.com,axonix.com,27-apr-2023,1682553600.0
aztracking.net,aztracking.net,18-apr-2021,1618704000.0
b-1st.com,b-1st.com,29-jun-2021,1624924800.0
backbeatmedia.com,backbeatmedia.com,19-aug-2021,1629331200.0
balloontexture.com,balloontexture.com,26-feb-2022,1645833600.0
banner.cz,banner.cz,20-oct-2021,1634688000.0
banner.kiev.ua,banner.kiev.ua,01-aug-2021,1627776000.0
bannerboxes.com,bannerboxes.com,30-mar-2021,1617062400.0
bannerconnect.com,bannerconnect.com,07-aug-2021,1628294400.0
bannerconnect.net,bannerconnect.net,12-mar-2021,1615507200.0
bannerimage.com,bannerimage.com,20-jul-2021,1626739200.0
bannerlandia.com.ar,bannerlandia.com.ar,27-apr-2021,1619481600.0
bannermall.com,bannermall.com,05-sep-2021,1630800000.0
bannerpower.com,bannerpower.com,15-feb-2022,1644883200.0
bannerserver.com,bannerserver.com,09-dec-2021,1639008000.0
bannersgomlm.com,bannersgomlm.com,05-feb-2021,1612483200.0
bannerspace.com,bannerspace.com,07-jun-2021,1623024000.0
bannerswap.com,bannerswap.com,15-feb-2021,1613347200.0
bannertesting.com,bannertesting.com,29-jan-2021,1611878400.0
bannertrack.net,bannertrack.net,19-sep-2021,1632009600.0
bannery.cz,bannery.cz,08-may-2021,1620432000.0
barbarousnerve.com,barbarousnerve.com,13-dec-2021,1639353600.0
basebanner.com,basebanner.com,21-may-2021,1621555200.0
baskettexture.com,baskettexture.com,22-jan-2021,1611273600.0
batbuilding.com,batbuilding.com,05-oct-2021,1633392000.0
bawdybeast.com,bawdybeast.com,03-aug-2021,1627948800.0
baypops.com,baypops.com,26-nov-2021,1637884800.0
bbelements.com,bbelements.com,29-may-2021,1622246400.0
beachfront.com,beachfront.com,19-mar-2022,1647648000.0
beamincrease.com,beamincrease.com,26-feb-2021,1614297600.0
bebi.com,bebi.com,13-may-2021,1620864000.0
beemray.com,beemray.com,16-dec-2021,1639612800.0
begun.ru,begun.ru,19-feb-2021,1613692800.0
behavioralengine.com,behavioralengine.com,19-oct-2021,1634601600.0
belstat.com,belstat.com,27-sep-2021,1632700800.0
berp.com,berp.com,24-mar-2022,1648080000.0
best-pr.info,best-pr.info,16-apr-2021,1618531200.0
best-realgirl2.com,best-realgirl2.com,15-aug-2021,1628985600.0
bestboundary.com,bestboundary.com,27-feb-2022,1645920000.0
bestprizesday2.life,bestprizesday2.life,02-apr-2021,1617321600.0
bestsearch.net,bestsearch.net,12-jun-2021,1623456000.0
bewilderedblade.com,bewilderedblade.com,05-oct-2021,1633392000.0
bfmio.com,bfmio.com,03-mar-2025,1740960000.0
bhcumsc.com,bhcumsc.com,24-feb-2021,1614124800.0
bidclix.com,bidclix.com,19-apr-2021,1618790400.0
bidclix.net,bidclix.net,19-apr-2021,1618790400.0
bidr.io,bidr.io,30-aug-2021,1630281600.0
bidsopt.com,bidsopt.com,11-sep-2021,1631318400.0
bidswitch.net,bidswitch.net,02-sep-2022,1662076800.0
bidvertiser.com,bidvertiser.com,13-may-2021,1620864000.0
big-bang-ads.com,big-bang-ads.com,19-jun-2021,1624060800.0
bigbangmedia.com,bigbangmedia.com,03-nov-2026,1793664000.0
bigclicks.com,bigclicks.com,22-feb-2021,1613952000.0
bigreal.org,bigreal.org,24-aug-2021,1629763200.0
billboard.cz,billboard.cz,21-oct-2021,1634774400.0
biosda.com,biosda.com,22-jul-2021,1626912000.0
bitmedianetwork.com,bitmedianetwork.com,12-jul-2021,1626048000.0
bizible.com,bizible.com,03-aug-2022,1659484800.0
bizographics.com,bizographics.com,18-oct-2022,1666051200.0
bizrate.com,bizrate.com,25-apr-2021,1619308800.0
bizzclick.com,bizzclick.com,22-jun-2021,1624320000.0
bkrtx.com,bkrtx.com,04-mar-2021,1614816000.0
blingbucks.com,blingbucks.com,09-sep-2024,1725840000.0
blis.com,blis.com,23-may-2022,1653264000.0
blockadblock.com,blockadblock.com,06-apr-2021,1617667200.0
blockthrough.com,blockthrough.com,23-sep-2021,1632355200.0
blogads.com,blogads.com,05-mar-2021,1614902400.0
blogherads.com,blogherads.com,08-jul-2021,1625702400.0
blogtoplist.se,blogtoplist.se,21-mar-2022,1647820800.0
blogtopsites.com,blogtopsites.com,30-mar-2021,1617062400.0
blueadvertise.com,blueadvertise.com,16-aug-2021,1629072000.0
blueconic.com,blueconic.com,09-feb-2021,1612828800.0
blueconic.net,blueconic.net,27-jan-2021,1611705600.0
bluekai.com,bluekai.com,06-jul-2021,1625529600.0
blushingbeast.com,blushingbeast.com,05-oct-2021,1633392000.0
blushingboundary.com,blushingboundary.com,17-aug-2021,1629158400.0
boffoadsapi.com,boffoadsapi.com,21-jan-2021,1611187200.0
boilingbeetle.com,boilingbeetle.com,21-oct-2021,1634774400.0
boilingumbrella.com,boilingumbrella.com,17-aug-2021,1629158400.0
bombora.com,bombora.com,27-oct-2025,1761523200.0
bongacash.com,bongacash.com,18-jun-2022,1655510400.0
boomads.com,boomads.com,12-jul-2021,1626048000.0
boomtrain.com,boomtrain.com,17-mar-2022,1647475200.0
boredcrown.com,boredcrown.com,03-aug-2021,1627948800.0
boringcoat.com,boringcoat.com,30-nov-2021,1638230400.0
boudja.com,boudja.com,04-aug-2021,1628035200.0
bounceads.net,bounceads.net,23-jan-2021,1611360000.0
bounceexchange.com,bounceexchange.com,03-apr-2027,1806710400.0
bpath.com,bpath.com,10-feb-2021,1612915200.0
braincash.com,braincash.com,12-may-2021,1620777600.0
branch.io,branch.io,10-nov-2021,1636502400.0
